Flag,avg_Time_Between_Sent_Trans,avg_Time Between_Receive_Trans,send_Trans,receive_Trans,min_Value_Sent_to_Contract,max_Value_Sent_to_Contract,avg_Value_Sent_to_Contract,Total_Trans,Total_Ether_Sent,Total_Ether_Received,Total_Ether_Balance
0,2.61,2355.97,32,34,0.0,0.0,0.0,66,2.4306658,2.444105804,0.0134400039999999
0,1525.92,10099.72,4,4,0.0,0.0,0.0,8,29.01905499,29.02,0.00094501
0,12.3,4428.66,166,170,0.0,0.0,0.0,336,582.0062703,582.3726341,0.366363819
0,0.0,0.0,1,1,0.0,0.0,0.0,2,149.9995284,150.0,0.000471636
0,8313.48,0.0,2,1,0.0,0.0,0.0,3,0.492529543,0.49375,0.001220457
0,20714.88,5952.94,46,29,0.0,0.0,0.0,75,2764.834212,2610.408115,-154.4260975
0,0.0,1938.08,0,117,0.0,0.0,0.0,118,0.0,61.47547531,61.47547531
0,17.27,0.0,3,1,0.0,0.0,0.0,4,100.9979647,101.0,0.002035312
0,89647.51,7007.61,2,2,0.0,0.0,0.0,4,0.21675093,0.21763293,0.000882
0,2.74,0.0,3,2,0.0,0.0,0.0,5,2000.998585,2001.0,0.001414909
0,81.09,4424.01,34,38,0.0,0.0,0.0,72,3.75776253,3.78035418,0.02259165
0,0.0,13377.01,0,14,0.0,0.0,0.0,15,0.0,292.295046,292.295046
0,0.0,0.0,1,1,0.0,0.0,0.0,2,0.72305631,0.72347631,0.00042
0,3750.4,3902.49,12,18,0.0,0.0,0.0,30,40.03138554,40.03671954,0.005334
0,6.94,19424.54,6,6,0.0,0.0,0.0,12,7.635059562,7.63958742,0.004527858
0,162.55,0.0,2,1,0.0,0.0,0.0,3,100.9990158,101.0,0.000984218
0,3.22,5201.18,237,249,0.0,0.0,0.0,486,262.805523,262.9547352,0.149212186
0,0.0,0.0,1,1,0.0,0.0,0.0,2,0.20916,0.21,0.00084
0,0.57,25465.52,4,4,0.0,0.0,0.0,8,2.639543799,2.642903799,0.00336
0,10772.79,1285.01,10,13,0.0,0.0,0.0,23,124.76281000000002,124.770941,0.008131083
0,0.0,44165.06,0,2,0.0,0.0,0.0,3,0.0,30.0,30.0
0,7618.05,7158.56,25,19,0.0,0.0,0.0,44,53.57566098,53.6035497,0.027888713
0,29.19,47805.0,8,8,0.0,0.0,0.0,16,2.02260751,2.0442497,0.02164219
0,0.0,1063.57,0,166,0.0,0.0,0.0,167,0.0,43.80804044,43.80804044
0,110.44,0.02,3,2,0.0,0.0,0.0,5,100.9974652,101.0,0.002534842
0,3.75,20867.01,5,6,0.0,0.0,0.0,11,41.94663734,41.94886819,0.002230847
0,6170.18,23165.29,35,13,0.0,0.0,0.0,48,8.223912095,7.578057405,-0.64585469
0,0.0,1655.13,0,137,0.0,0.0,0.0,138,0.0,26.47799466,26.47799466
0,34.48,1442.36,381,381,0.0,0.0,0.0,762,111.84720159999998,110.851282,-0.995919627
0,0.0,1.14,0,9999,0.0,0.0,0.0,10000,0.0,0.0,0.0
0,8.68,4050.25,25,27,0.0,0.0,0.0,52,227.7342391,227.7507787,0.01653956
0,83.21,165.62,9277,727,0.0,0.0,0.0,10004,73143.41595,73686.09561,542.6796545
0,0.0,0.0,1,1,0.0,0.0,0.0,2,1.285364945,1.285959,0.000594055
0,0.0,28346.25,0,8,0.0,0.0,0.0,9,0.0,43.83001981,43.83001981
0,0.0,1679.74,0,135,0.0,0.0,0.0,136,0.0,89.41544185,89.41544185
0,0.0,44163.02,0,2,0.0,0.0,0.0,3,0.0,140.0,140.0
0,0.0,0.0,1,1,0.0,0.0,0.0,2,0.076728364,0.0772,0.000471636
0,25.07,351.84,1631,1674,0.0,0.0,0.0,3305,737.2304975,726.712571,-10.51792646
0,0.0,0.0,1,1,0.0,0.0,0.0,2,1.00008918,1.000509186,0.000420006
0,2.52,0.51,3,2,0.0,0.0,0.0,5,2000.998585,2001.0,0.001414909
0,0.0,0.0,1,1,0.0,0.0,0.0,2,0.33117994,0.33179994,0.00062
0,18.48,1097.24,546,568,0.0,0.0,0.0,1114,67.27742753,68.18163026,0.904202727
0,0.0,2257.23,0,173,0.0,0.0,0.0,174,0.0,346.083386,346.083386
0,82.8,0.02,4,2,0.0,0.0,0.0,6,100.9978818,101.0,0.002118218
0,47.61,3467.68,6286,27,0.0,0.0,0.0,6313,933.131146,293.0498958,-640.0812502
0,158.97,1.17,2,2,0.0,0.0,0.0,4,100.9985715,101.0,0.001428506
0,3.77,51421.98,5,5,0.0,0.0,0.0,10,1.37882569,1.3856,0.00677431
0,164.22,0.82,2,2,0.0,0.0,0.0,4,100.9989738,101.0,0.001026218
0,0.0,0.0,1,1,0.0,0.0,0.0,2,1.23003348,1.23223348,0.0022
0,20588.52,5399.33,44,10,0.0,0.0,0.0,54,16.49567254,12.7538008,-3.74187174
0,0.0,2494.7,0,128,0.0,0.0,0.0,129,0.0,27.46842671,27.46842671
0,24.26,2792.8,5,5,0.0,0.0,0.0,10,120.6354953,120.6399069,0.00441159
0,9.94,3049.3,372,374,0.0,0.0,0.0,746,239.800304,240.4098872,0.609583264
0,37977.81,9241.76,3,24,0.0,0.0,0.0,27,9.557267144,9.558513176,0.001246032
0,0.0,3726.89,0,199,0.0,0.0,0.0,200,0.0,184.1620324,184.1620324
0,5658.36,218.96,50,590,0.0,0.0,0.0,640,996.6354339,996.6875073,0.052073462
0,77.83,2271.79,354,408,0.0,0.0,0.0,762,329.7230394,330.0338813,0.310841896
0,66.63,7081.72,57,57,0.0,0.0,0.0,114,61.91290831,61.95411958,0.041211269
0,0.0,696.92,1,4,0.0,0.0,0.0,5,0.10530293,0.10572295,0.00042002
0,9164.18,1371.79,21,17,0.0,0.0,0.0,38,22.62390288,22.59393136,-0.029971524
0,0.0,5423.43,0,29,0.0,0.0,0.0,30,0.0,576.1978118,576.1978118
0,17069.33,4865.25,36,36,0.0,0.0,0.0,72,454.5146226,403.6564856,-50.858137
0,3905.19,28297.95,10,26,0.0,0.0,0.0,36,172.2220704,172.231438,0.009367581
0,0.0,2111.7,0,138,0.0,0.0,0.0,139,0.0,57.79029514,57.79029514
0,1686.26,1533.95,14,6,0.0,0.0,0.0,20,4.511698232,4.52491194,0.013213708
1,1457.31,34.12,3,13,0.0,0.0,0.0,16,17.52874745,17.52978485,0.0010374
1,3976.5,834.77,2,2,0.0,0.0,0.0,4,1.53269261,1.53378461,0.001092
1,112.9,31.87,2,3,0.0,0.0,0.0,5,1.317896,1.31882,0.000924
1,2300.37,65.1,29,98,0.0,0.0,0.0,127,38.13376706,37.55604606,-0.577721002
1,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
1,59129.36,0.0,2,1,0.0,0.0,0.0,3,0.6793,0.68,0.0007
1,1819.9,638.12,2,8,0.0,0.0,0.0,10,2.74925268,2.75097468,0.0017219999999999
1,6556.08,255.89,8,5,0.0,0.0,0.0,13,116.996572,117.0001,0.003528
1,0.0,0.0,0,1,0.0,0.0,0.0,1,0.0,0.000683003,0.000683003
1,28504.65,104.43,15,22,0.0,0.0,0.0,37,199.95,200.2164943,0.26649427
1,0.0,1460.98,1,22,0.0,0.0,0.0,23,29.53526877,32.04440777,2.509139
1,0.0,0.0,1,1,0.0,0.0,0.0,2,0.999538,1.0,0.000462
1,0.0,0.0,0,1,0.0,0.0,0.0,1,0.0,0.00154,0.00154
1,0.0,5065.38,1,3,0.0,0.0,0.0,4,0.775651,0.7761939999999999,0.000543
1,259.52,2.6,17,2,0.0,0.0,0.0,24,0.054713631,0.073349,0.01863537
1,0.0,0.0,1,1,0.0,0.0,0.0,2,0.4991390000000001,0.5,0.0008609999999999
1,0.0,24.43,1,2,0.0,0.0,0.0,3,3.499139,3.5,0.0008609999999999
1,0.0,269.49,1,21,0.0,0.0,0.0,22,17.12107329,17.12212329,0.00105
1,0.0,0.0,1,1,0.0,0.0,0.0,2,0.09845,0.1,0.00155
1,1226.72,1037.84,2,28,0.0,0.0,0.0,30,10.44776569,10.44986569,0.0021
1,0.0,8.97,1,2,0.0,0.0,0.0,3,2.0867329,2.0875939,0.0008609999999999
1,0.0,39557.38,0,5,0.0,0.0,0.0,6,0.0,0.0,0.0
1,0.0,3637.35,0,145,0.0,0.0,0.0,146,0.0,71.95072335,71.95072335
1,3871.61,159.54,2,7,0.0,0.0,0.0,9,2.008662961,2.012379961,0.003717
1,1566.74,412.68,4,2,0.0,0.0,0.0,6,3.775976,3.779,0.003024
1,3545.11,8300.42,40,24,0.0,0.0,0.0,64,10.81088587,10.82025598,0.009370107
1,0.0,0.0,1,1,0.0,0.0,0.0,2,3.994951,4.0,0.005049
1,9999.38,8870.62,32,21,0.0,0.0,0.0,53,21.48345,21.54536359,0.061913592
1,5714.26,1151.26,13,15,0.0,0.0,0.0,28,27.8503163,27.21089717,-0.639419125
1,140.5,0.0,2,1,0.0,0.0,0.0,3,4.99693738,5.0,0.00306262
1,0.0,0.0,1,1,0.0,0.0,0.0,2,0.0001,0.001,0.0009
1,13251.47,8664.0,14,11,0.0,0.0,0.0,25,4.156725713999999,4.0266169430000005,-0.1301087709999999
1,481.15,945.99,3,30,0.0,0.0,0.0,33,29.21851686,29.22109986,0.002583
1,0.0,629.46,1,2,0.0,0.0,0.0,3,0.1,0.124,0.024
1,935.49,288.71,12,41,0.0,0.0,0.0,53,50.93530057,50.94702061,0.01172004
1,0.0,5566.96,1,5,0.0,0.0,0.0,6,2.759049,2.761128,0.002079
1,376.37,4554.35,3,4,0.0,0.0,0.0,7,1.63083851,1.63277051,0.001932
1,8921.53,538.88,8,103,0.0,0.0,0.0,111,625.990313,625.9938806,0.003567522
1,0.0,442.24,1,15,0.0,0.0,0.0,16,40.66323508,40.66409608,0.0008609999999999
1,113084.05,0.0,2,1,0.0,0.0,0.0,3,0.996682,1.0,0.003318
1,2007.34,87.19,3,4,0.0,0.0,0.0,7,1.7005555,1.72710242,0.02654692
1,0.0,0.0,0,1,0.0,0.0,0.0,1,0.0,0.5,0.5
1,76.43,341.23,45,63,0.0,0.0,0.0,108,152.85,94.49412852,-58.35587148
1,21.68,369.91,4,16,0.0,0.0,0.0,20,17.14634108,17.14969723,0.00335615
1,0.0,1201.83,0,42,0.0,0.0,0.0,43,0.0,87.4363053,87.4363053
1,11663.89,158.31,3,35,0.0,0.0,0.0,38,26.19952346,26.20278288,0.003259418
1,0.0,34540.87,0,5,0.0,0.0,0.0,6,0.0,0.0,0.0
1,0.0,290.22,1,2,0.0,0.0,0.0,3,0.86823351,0.86844351,0.00021
1,0.0,0.0,1,1,0.0,0.0,0.0,2,0.599950713,0.600780486,0.000829773
1,0.0,151.12,1,5,0.0,0.0,0.0,6,2.70940422,2.71097922,0.001575
1,0.0,0.0,1,1,0.0,0.0,0.0,2,0.468,0.469,0.001
1,0.0,885.96,1,10,0.0,0.0,0.0,11,9.973989078,9.97485007,0.000860992
1,272.57,1.46,5,10,0.0,0.0,0.0,15,3.088446,3.088824,0.000378
1,0.0,0.0,0,0,0.0,0.0,0.0,1,0.0,0.0,0.0
1,0.0,162.45,1,51,0.0,0.0,0.0,52,54.15987303,53.16029303,-0.99958
1,0.0,58.82,1,14,0.0,0.0,0.0,15,25.11148009,25.11234109,0.0008609999999999
1,0.0,25120.67,0,7,0.0,0.0,0.0,8,0.0,0.086235,0.086235
1,0.0,0.0,1,0,0.0,0.0,0.0,1,0.004940665,0.0,-0.004940665
1,29.52,41.83,4,18,0.0,0.0,0.0,22,17.07633249,17.07869749,0.002365
1,0.0,488.94,1,18,0.0,0.0,0.0,19,17.47681609,17.47786609,0.00105
1,0.0,0.64,1,2,0.0,0.0,0.0,3,0.989139,0.99,0.0008609999999999
1,0.0,670.4,1,3,0.0,0.0,0.0,4,2.099139,2.1,0.0008609999999999
1,12054.27,165.88,3,11,0.0,0.0,0.0,14,28.2,28.21209198,0.012091976
1,0.0,0.0,1,1,0.0,0.0,0.0,2,0.22478144,0.22482344,4.2e-05
1,0.0,339.31,1,31,0.0,0.0,0.0,32,21.1366074,21.1374684,0.0008609999999999
1,0.0,36573.85,0,5,0.0,0.0,0.0,6,0.0,0.0,0.0
1,0.0,253.45,0,7,0.0,0.0,0.0,7,0.0,23.01115382,23.01115382
1,3630.22,485.07,2,4,0.0,0.0,0.0,6,4.43711354,4.44066254,0.003549
1,0.0,0.0,1,1,0.0,0.0,0.0,2,1.00758007,1.00844107,0.0008609999999999
1,0.0,118.22,1,29,0.0,0.0,0.0,30,30.23289543,30.23375643,0.0008609999999999
1,16041.76,35.14,4,2,0.0,0.0,0.0,6,2.028068,2.03,0.001932
1,0.0,4172.21,0,34,0.0,0.0,0.0,35,0.0,1.45,1.45
1,0.0,10043.84,0,13,0.0,0.0,0.0,14,0.0,0.0,0.0
1,0.0,277.45,1,3,0.0,0.0,0.0,4,3.81478501,3.81520501,0.00042
1,2313.25,3942.93,54,28,0.0,0.0,0.0,82,2.882,2.918644235,0.036644235
1,0.0,363.87,0,4,0.0,0.0,0.0,4,0.0,16.87126568,16.87126568
1,1333.22,676.44,8,11,0.0,0.0,0.0,19,38.87755383,38.88444183,0.0068879999999999
1,251.6,129.04,11,46,0.0,0.0,0.0,57,52.29114716,52.29961016,0.008463
1,0.0,1442.43,1,9,0.0,0.0,0.0,10,4.5268747000000005,4.527924700000002,0.00105
1,1641.74,2103.12,10,148,0.0,0.0,0.0,158,211.6150523,211.6193783,0.004326
1,0.0,21.78,1,2,0.0,0.0,0.0,3,1.049139,1.05,0.0008609999999999
1,0.0,39685.76,0,5,0.0,0.0,0.0,6,0.0,0.0,0.0
1,24521.53,0.0,2,1,0.0,0.0,0.0,3,9999.999118000002,10000.0,0.000882
1,2349.11,6278.84,3,7,0.0,0.0,0.0,10,3.573044069,3.600221939,0.02717787
1,0.0,4.9,1,2,0.0,0.0,0.0,3,1.999139,2.0,0.0008609999999999
1,0.0,0.0,1,1,0.0,0.0,0.0,2,0.04,0.0500067409999999,0.010006741
1,471.48,32.22,5,54,0.0,0.0,0.0,59,68.3967205,68.4031045,0.006384
1,0.0,26391.89,0,6,0.0,0.0,0.0,7,0.0,0.0,0.0
1,0.0,0.98,1,2,0.0,0.0,0.0,3,0.519949,0.521965,0.002016
1,0.0,190.62,1,14,0.0,0.0,0.0,15,13.14219986,13.65219986,0.51
1,460.27,556.03,4,10,0.0,0.0,0.0,14,6.994555999999998,6.997999999999998,0.003444
1,0.0,178.55,0,84,0.0,0.0,0.0,85,0.0,198.8572996,198.8572996
1,372.54,281.48,2,5,0.0,0.0,0.0,8,110.91498,110.91685,0.001869966
1,0.0,0.0,1,1,0.0,0.0,0.0,2,1.399139,0.9,-0.4991390000000001
1,0.0,48.57,1,11,0.0,0.0,0.0,12,10.73469178,10.73677078,0.002079
1,964.04,608.44,3,6,0.0,0.0,0.0,9,3.0,12.04453369,9.04453369
1,0.0,69.64,1,21,0.0,0.0,0.0,22,19.53730591,19.50816691,-0.029139
1,0.0,2087.3,1,13,0.0,0.0,0.0,14,11.15258216,11.15344316,0.0008609999999999
1,0.0,6.27,0,209,0.0,0.0,0.0,210,0.0,8.156,8.156
1,2444.91,151554.95,10,6,0.0,0.0,0.0,16,15.89649899,15.97388553,0.07738654
1,0.0,0.0,0,1,0.0,0.0,0.0,2,0.0,0.0,0.0
1,19069.91,21.82,2,39,0.0,0.0,0.0,41,84.19908065,84.20036165,0.001281
1,0.0,464.88,1,2,0.0,0.0,0.0,3,6.452349,6.452999999999999,0.000651
1,216.09,729.52,3,9,0.0,0.0,0.0,12,4.273,2.27429457,-1.99870543
1,16099.06,22095.44,3,7,0.0,0.0,0.0,10,6.863,6.86483216,0.00183216
1,0.0,1257.55,0,17,0.0,0.0,0.0,17,0.0,38.64142832,38.64142832
1,0.0,25139.1,0,7,0.0,0.0,0.0,8,0.0,0.0,0.0
1,2873.37,1801.75,3,4,0.0,0.0,0.0,7,3.16856803,3.16963359,0.00106556
1,149.61,3.86,12,92,0.0,0.0,0.0,104,81.79750669,74.30950282,-7.48800387
1,0.0,921.0,0,9,0.0,0.0,0.0,9,0.0,17.53034689,17.53034689
1,0.0,1084.31,1,3,0.0,0.0,0.0,4,1.616704,1.617565,0.0008609999999999
1,871.89,227.56,3,6,0.0,0.0,0.0,9,4.1245102,4.125770200000002,0.00126
1,0.0,43.73,1,4,0.0,0.0,0.0,5,3.51,3.515,0.005
1,699.85,1947.03,3,5,0.0,0.0,0.0,8,1.895,1.902360896,0.007360896
1,86123.77,370.55,2,3,0.0,0.0,0.0,5,0.66262,0.66693852,0.00431852
1,1185.41,489.81,5,14,0.0,0.0,0.0,19,66.93206871,66.93618471,0.004116
1,37.2,1625.24,4,20,0.0,0.0,0.0,24,0.4559,0.8783,0.4224
1,23488.73,33.36,2,36,0.0,0.0,0.0,38,48.38014304,47.88186504,-0.498278
1,277.88,749.25,24,27,0.0,0.0,0.0,51,27.147890000000004,27.16436814,0.01647814
1,0.0,0.0,1,1,0.0,0.0,0.0,2,18.449088,18.4885468,0.0394588
1,3214.05,142.74,6,22,0.0,0.0,0.0,28,21.5231151,21.526013100000004,0.002898
1,3754.31,9279.18,5,15,0.0,0.0,0.0,20,7.48381845,7.48747245,0.003654
1,0.0,136.49,1,3,0.0,0.0,0.0,4,2.3209365,2.3309365,0.01
1,533.39,602.95,263,51,0.0,0.0,0.0,314,332.44,218.4725976,-113.9674024
1,0.0,6.77,1,4,0.0,0.0,0.0,5,0.30419875,0.30524875,0.00105
1,8338.44,939.88,2,6,0.0,0.0,0.0,8,5.145835175,5.147557175,0.0017219999999999
1,1545.2,109.99,2,6,0.0,0.0,0.0,8,10.69117651,10.69289851,0.0017219999999999
1,4965.17,1267.15,2,4,0.0,0.0,0.0,6,2.095,2.1,0.005
1,0.0,40086.67,0,5,0.0,0.0,0.0,6,0.0,0.0,0.0
1,982.61,120999.23,4,5,0.0,0.0,0.0,9,0.278383,0.28,0.001617
1,9762.12,2011.82,2,16,0.0,0.0,0.0,18,20.69821044,20.70133944,0.003129
1,0.0,1.38,1,2,0.0,0.0,0.0,3,1.0987358,1.0995968,0.0008609999999999
1,0.0,100.96,1,8,0.0,0.0,0.0,9,5.686013247000001,5.686874247,0.0008609999999999
1,1326.29,1249.57,2,23,0.0,0.0,0.0,25,43.65011109,43.67529409,0.025183
1,303.96,269.18,28,8,0.0,0.0,0.0,36,23.70636064,23.75488264,0.048522
1,0.0,26091.16,0,6,0.0,0.0,0.0,7,0.0,0.0,0.0
1,832.46,2929.85,41,15,0.0,0.0,0.0,56,30.26006516,32.39761455,2.137549388
1,2256.87,144.31,5,14,0.0,0.0,0.0,19,6.846149695,6.451590599999999,-0.394559095
1,0.0,0.0,1,1,0.0,0.0,0.0,2,0.999139,1.0,0.0008609999999999
1,196.59,92.89,3,62,0.0,0.0,0.0,65,45.43799298,45.44057598,0.002583
1,0.0,494.21,0,118,0.0,0.0,0.0,119,0.0,3.923124188,3.923124188
1,1353.66,116.58,3,7,0.0,0.0,0.0,10,4.13102561,4.13438561,0.00336
1,0.0,0.0,1,1,0.0,0.0,0.0,2,3.449559,3.45,0.000441
1,0.0,19.35,1,4,0.0,0.0,0.0,5,0.94317922,0.94338922,0.00021
1,0.0,291.72,1,3,0.0,0.0,0.0,4,2.889836352,2.891915352,0.002079
1,0.0,414.74,1,6,0.0,0.0,0.0,7,2.37545966,1.17645966,-1.199
1,104811.16,516.86,3,6,0.0,0.0,0.0,9,115.055228,115.058,0.002772
1,0.0,62.06,0,19,0.0,0.0,0.0,19,0.0,84.86871837,84.86871837
1,0.0,2338.4,1,4,0.0,0.0,0.0,5,1.18,1.18681082,0.00681082
1,0.0,0.0,0,1,0.0,0.0,0.0,1,0.0,0.001,0.001
1,4824.6,13298.55,10,5,0.0,0.0,0.0,15,11.55500949,11.565,0.009990512
1,9081.38,1517.85,3,6,0.0,0.0,0.0,9,3.813517,3.3161,-0.497417
1,0.0,1060.76,1,7,0.0,0.0,0.0,8,5.61914008,5.62000108,0.0008609999999999
1,2894.21,31034.06,5,2,0.0,0.0,0.0,7,0.897584,0.9,0.002416
1,0.0,0.0,1,1,0.0,0.0,0.0,2,0.499559,0.5,0.000441
1,0.0,0.0,0,1,0.0,0.0,0.0,1,0.0,2.0,2.0
1,0.0,500.43,1,11,0.0,0.0,0.0,12,6.08,6.08308935,0.00308935
1,22681.69,191.99,2,8,0.0,0.0,0.0,10,10.506898,10.50862,0.0017219999999999
1,8563.19,9402.73,44,25,0.0,0.0,0.0,69,15.46828092,24.67589698,9.207616059
1,0.0,29.96,1,5,0.0,0.0,0.0,6,3.930678,3.931539,0.0008609999999999
1,754.55,310.7,18,34,0.0,0.0,0.0,52,34.99172316,35.00165616,0.009933
1,0.0,0.0,1,1,0.0,0.0,0.0,2,0.6462472,0.6471081999999999,0.0008609999999999
1,0.0,461.94,1,10,0.0,0.0,0.0,11,7.196055187000001,7.196916187,0.0008609999999999
1,0.0,9185.18,0,2,0.0,0.0,0.0,3,0.0,0.0,0.0
1,1698.96,79.34,20,11,0.0,0.0,0.0,31,13.05,13.07668287,0.026682869
1,5395.92,485.5,8,31,0.0,0.0,0.0,39,32.61741706,32.0928303,-0.52458676
1,4016.93,488.3,6,12,0.0,0.0,0.0,18,31.68792864,31.69309464,0.005166
1,0.0,74.46,1,5,0.0,0.0,0.0,6,1.21907912,1.21994012,0.0008609999999999
1,0.0,0.0,1,1,0.0,0.0,0.0,2,0.999559,1.0,0.000441
1,1876.78,3380.07,47,28,0.0,0.0,0.0,75,32.07875045,32.10136745,0.022617
1,0.0,679.5,1,5,0.0,0.0,0.0,6,4.25334791,4.25434791,0.001
1,34.78,929.23,8,4,0.0,0.0,0.0,12,5600.0,15000.006,9400.006
1,2112.57,654.22,2,30,0.0,0.0,0.0,32,2.796438,2.23402,-0.5624180000000001
1,995.25,0.0,4,1,0.0,0.0,0.0,5,0.003517,0.004,0.000483
1,0.0,0.0,0,1,0.0,0.0,0.0,1,0.0,0.13,0.13
1,279.4,277.57,3,25,0.0,0.0,0.0,28,30.04696184,30.04954484,0.002583
1,0.0,772.64,1,18,0.0,0.0,0.0,19,32.14,32.14082037,0.00082037
1,0.0,30.72,1,20,0.0,0.0,0.0,21,10.56969679,10.57074679,0.00105
1,0.0,9078.7,0,2,0.0,0.0,0.0,3,0.0,0.0,0.0
1,8.85,3356.64,25,25,0.0,0.0,0.0,50,19.46232577,19.48332577,0.021
1,0.0,0.0,1,1,0.0,0.0,0.0,2,0.499,0.5,0.001
1,249.86,0.0,2,1,0.0,0.0,0.0,3,1.999,2.0,0.001
1,511.66,1161.51,8,8,0.0,0.0,0.0,16,8.855723894,8.875952894,0.020229
1,0.0,29115.98,0,6,0.0,0.0,0.0,7,0.0,0.0,0.0
1,1504.0,332.21,2,2,0.0,0.0,0.0,4,10.989,11.0,0.011
1,0.0,0.0,1,1,0.0,0.0,0.0,2,1.09646114,1.09732214,0.0008609999999999
1,414.83,202.59,3,29,0.0,0.0,0.0,32,35.58772126,35.59030426,0.002583
1,0.0,2747.18,0,69,0.0,0.0,0.0,70,0.0,0.0,0.0
1,0.0,35009.53,0,5,0.0,0.0,0.0,6,0.0,0.0,0.0
1,107.2,28.66,2,2,0.0,0.0,0.0,4,1.999685,2.0,0.000315
1,0.0,24132.82,0,18,0.0,0.0,0.0,19,0.0,17.00502944,17.00502944
1,907.4,3009.54,7,3,0.0,0.0,0.0,10,2.602,2.60577571,0.00377571
1,45496.59,1089.26,9,7,0.0,0.0,0.0,16,3.5581,3.615937475,0.057837475
1,0.0,0.0,1,1,0.0,0.0,0.0,2,1.999559,2.0,0.000441
1,15754.37,116.72,4,25,0.0,0.0,0.0,29,40.75097855,40.75442255,0.003444
1,1844.76,363.75,6,20,0.0,0.0,0.0,26,24.87045703,24.87562303,0.005166
1,19434.97,6699.47,12,12,0.0,0.0,0.0,24,19.71595034,19.72439235,0.008442007
1,0.0,36574.23,0,5,0.0,0.0,0.0,6,0.0,0.0,0.0
1,0.0,9769.62,0,2,0.0,0.0,0.0,3,0.0,0.0,0.0
1,1787.32,525.68,2,9,0.0,0.0,0.0,11,7.24234195,7.24406395,0.0017219999999999
1,0.0,153.77,1,15,0.0,0.0,0.0,16,6.1177660000000005,6.118627,0.0008609999999999
1,0.0,183.01,1,7,0.0,0.0,0.0,8,8.59802451,4.59888551,-3.999139
1,21858.69,256.14,2,15,0.0,0.0,0.0,17,27.39,27.39650235,0.006502353
1,828.66,380.77,7,21,0.0,0.0,0.0,28,33.0,33.01104564,0.01104564
1,9385.23,503.02,2,2,0.0,0.0,0.0,4,0.88,0.88828353,0.00828353
1,0.0,25190.81,0,7,0.0,0.0,0.0,8,0.0,0.0,0.0
1,0.0,0.0,0,1,0.0,0.0,0.0,1,0.0,0.2,0.2
1,1717.37,518.42,5,46,0.0,0.0,0.0,51,51.78918916,51.79349416,0.004305
1,0.0,176.57,1,17,0.0,0.0,0.0,18,21.0240825,21.0242925,0.00021
1,0.0,1001.76,1,8,0.0,0.0,0.0,9,16.03633,16.03738,0.00105
1,349.14,914.86,151,86,0.0,0.0,0.0,237,2067.412365,2067.750892,0.338526609
1,1332.92,915.84,3,6,0.0,0.0,0.0,9,4.73853473,4.74111773,0.002583
1,0.0,9188.47,0,2,0.0,0.0,0.0,3,0.0,0.0,0.0
1,0.0,15.54,1,3,0.0,0.0,0.0,4,2.389139,2.39,0.0008609999999999
1,0.0,479.7,1,6,0.0,0.0,0.0,7,61.96563483,61.96668483,0.00105
1,0.0,24941.28,0,7,0.0,0.0,0.0,8,0.0,0.0,0.0
1,0.0,0.0,1,1,0.0,0.0,0.0,2,0.99895,1.0,0.00105
1,0.0,60.26,0,30,0.0,0.0,0.0,31,0.0,180.9939065,180.9939065
1,0.0,30472.9,0,6,0.0,0.0,0.0,7,0.0,0.0,0.0
1,9397.79,8.46,3,81,0.0,0.0,0.0,84,46.5,46.52680886,0.026808863
1,0.0,836.72,1,3,0.0,0.0,0.0,4,3.01,3.014839,0.004839
1,16867.04,319.45,3,7,0.0,0.0,0.0,10,1.01296,3.95610575,2.94314575
1,3.53,11.22,15,165,0.0,0.0,0.0,180,196.6520307,195.1686247,-1.483406
1,0.0,352.7,0,23,0.0,0.0,0.0,23,0.0,25.4593893,25.4593893
1,0.0,54.55,1,3,0.0,0.0,0.0,4,3.17979,3.18,0.00021
1,549.32,4302.25,12,19,0.0,0.0,0.0,31,2.83170313,2.59551769,-0.23618544
1,0.0,0.0,1,1,0.0,0.0,0.0,2,12.99,13.0,0.01
1,14575.61,81.28,21,41,0.0,0.0,0.0,62,608.8448758999998,608.8643103999998,0.019434507
1,13655.84,1362.96,3,39,0.0,0.0,0.0,42,20.36517514,37.58271044,17.2175353
1,0.0,94.19,1,3,0.0,0.0,0.0,4,11.009475,11.01,0.000525
1,294.77,0.0,3,1,0.0,0.0,0.0,4,1.65708242,1.65966542,0.002583
1,2960.78,551.15,102,159,0.0,0.0,0.0,262,56.90404570000001,24.80488701,-32.09915869
1,0.0,237.04,1,14,0.0,0.0,0.0,15,25.81359262,25.81445362,0.0008609999999999
1,1299.78,240.53,3,4,0.0,0.0,0.0,7,3.9138123,3.9152613,0.001449
1,6354.14,1029.29,24,93,0.0,0.0,0.0,117,74.05397228,72.59112288,-1.462849404
1,2652.37,20542.83,11,6,0.0,0.0,0.0,17,1.076784452,1.08224072,0.005456268
1,0.0,0.0,1,1,0.0,0.0,0.0,2,0.2716667,0.28,0.0083333
1,0.0,779.08,1,4,0.0,0.0,0.0,5,1.89,1.892701946,0.002701946
1,0.0,86.62,0,4,0.0,0.0,0.0,4,0.0,9.431,9.431
1,31.58,0.0,3,1,0.0,0.0,0.0,4,10.998551,11.0,0.001449
1,449.85,252.12,6,5,0.0,0.0,0.0,11,4.19299807,4.19589607,0.002898
